3,6,1,10
3,6,3,8
3,6,1,10
3,6,0,11
3,6,2,9
3,6,0,11
3,6,1,10
3,6,0,11
3,6,0,11
4,5,1,10
3,6,0,11
4,5,0,11
3,6,0,11
3,6,1,10
3,6,0,11
3,6,0,11
3,6,1,10
3,6,0,11
3,6,1,10
3,6,0,11
3,6,0,11
3,6,0,11
4,5,1,10
4,5,1,10
3,6,0,11
3,6,0,11
3,6,0,11
3,6,1,10
4,5,3,8
4,5,1,10
3,6,1,10
3,6,0,11
3,6,2,9
3,6,1,10
3,6,1,10
3,6,1,10
3,6,0,11
3,6,1,10
3,6,1,10
3,6,1,10
3,6,1,10
3,6,0,11
3,6,0,11
3,6,0,11
3,6,0,11
4,5,1,10
3,6,1,10
5,4,1,10
3,6,0,11
3,6,1,10
3,6,1,10
3,6,1,10
3,7,0,10
3,7,0,10
4,5,0,11
4,5,0,11
3,6,0,11
3,6,1,10
3,6,0,11
3,6,0,11
3,6,0,11
4,5,1,10
3,6,0,11
3,6,1,10
3,6,0,11
3,6,0,11
3,6,1,10
5,5,0,10
4,6,0,10
4,6,0,10
3,6,1,10
4,5,2,9
4,5,0,11
4,6,1,9
4,6,1,9
4,6,0,10
3,7,1,9
3,7,1,9
3,7,2,8
3,7,0,10
3,7,2,8
3,6,1,10
3,6,1,10
3,6,2,9
3,6,3,8
3,6,3,8
4,5,2,9
3,6,1,10
4,5,1,10
5,4,1,10
4,5,0,11
5,5,0,10
3,6,0,11
4,5,0,11
4,5,0,11
4,5,1,10
4,5,1,10
5,4,3,8
3,6,1,10
3,6,1,10
3,6,0,11
5,4,1,10
4,5,1,10
3,6,0,11
3,6,0,11
4,5,0,11
4,5,0,11
3,6,0,11
3,6,0,11
3,6,1,10
3,6,2,9
3,6,0,11
3,6,1,10
3,6,2,9
3,6,2,9
3,6,2,9
4,5,2,9
4,5,2,9
3,6,0,11
3,6,0,11
3,6,3,8
3,5,3,9
3,5,2,10
3,5,2,10
3,5,1,11
3,5,2,10
3,5,2,10
3,5,1,11
3,5,1,11
3,5,2,10
4,5,1,10
3,6,1,10
4,5,1,10
4,5,0,11
3,6,2,9
4,5,0,11
5,4,1,10
3,6,1,10
3,6,0,11
4,5,0,11
4,5,1,10
4,5,2,9
3,6,0,11
3,6,1,10
3,6,2,9
3,6,1,10
3,6,1,10
3,6,0,11
3,6,1,10
3,6,1,10
3,6,1,10
3,6,1,10
3,6,0,11
3,6,1,10
3,6,2,9
3,7,1,9
3,7,0,10
4,6,1,9
4,6,0,10
4,6,2,8
4,6,2,8
4,6,1,9
3,7,1,9
3,6,1,10
3,5,1,11
3,5,2,10
4,5,0,11
3,6,1,10
3,6,1,10
3,6,0,11
4,5,2,9
3,6,1,10
4,5,1,10
3,6,0,11
4,5,0,11
4,5,0,11
4,5,0,11
4,5,1,10
5,4,0,11
4,4,2,10
3,5,1,11
3,5,2,10
3,5,3,9
3,5,1,11
4,4,0,12
4,4,0,12
3,5,1,11
3,5,1,11
4,4,0,12
3,5,3,9
3,5,3,9
3,6,3,8
3,6,2,9
3,6,0,11
3,6,2,9
3,6,0,11
3,6,3,8
3,5,2,10
3,5,1,11
3,5,0,12
3,5,1,11
3,6,0,11
3,7,2,8
3,7,0,10
3,6,2,9
4,6,1,9
4,6,0,10
3,7,2,8
3,7,1,9
4,7,1,8
3,8,2,7
5,6,3,6
4,6,1,9
3,6,2,9
3,6,2,9
4,4,2,10
3,5,2,10
3,5,0,12
3,5,2,10
3,5,0,12
3,5,1,11
3,5,2,10
3,5,1,11
3,5,0,12
3,5,3,9
3,5,2,10
3,5,1,11
3,5,1,11
4,4,2,10
3,6,1,10
3,6,1,10
3,6,1,10
3,6,1,10
3,6,0,11
3,5,0,12
3,5,0,12
3,5,1,11
3,6,1,10
3,6,1,10
3,6,1,10
3,5,1,11
3,5,1,11
3,5,0,12
3,5,0,12
3,5,1,11
3,6,0,11
4,5,2,9
3,5,1,11
3,5,1,11
3,5,0,12
3,5,1,11
3,5,1,11
3,5,0,12
3,5,2,10
3,5,1,11
3,5,2,10
3,5,1,11
3,5,1,11
3,5,2,10
3,5,2,10
3,5,1,11
3,5,0,12
4,4,0,12
3,5,0,12
3,5,1,11
4,4,0,12
4,4,1,11
3,6,2,9
3,5,1,11
4,4,1,11
3,6,1,10
4,5,1,10
4,5,1,10
4,4,1,11
3,5,2,10
4,4,1,11
3,5,2,10
3,5,0,12
3,5,1,11
4,4,2,10
3,5,1,11
3,5,1,11
3,5,0,12
3,5,0,12
4,4,0,12
3,5,1,11
3,5,0,12
3,5,2,10
3,5,3,9
3,5,1,11
3,5,1,11
3,5,2,10
4,4,2,10
4,4,0,12
3,5,2,10
3,5,0,12
3,5,1,11
3,5,2,10
3,5,0,12
3,5,1,11
3,5,2,10
3,6,1,10
3,5,2,10
3,5,2,10
3,5,3,9
3,5,3,9
3,6,3,8
3,5,2,10
3,5,2,10
3,5,1,11
3,5,2,10
3,5,0,12
3,5,1,11
3,5,2,10
3,5,2,10
3,5,1,11
3,5,0,12
3,5,0,12
3,5,1,11
3,6,1,10
3,6,0,11
3,6,0,11
3,6,1,10
3,5,3,9
3,5,2,10
3,6,1,10
3,6,1,10
3,6,2,9
4,6,2,8
3,7,0,10
3,7,0,10
3,6,2,9
3,7,2,8
3,7,2,8
3,7,2,8
4,6,2,8
3,7,1,9
3,6,2,9
3,6,1,10
3,6,1,10
3,6,2,9
2,6,4,8
1,7,2,10
2,6,4,8
2,6,2,10
1,7,2,10
1,7,2,10
1,7,2,10
1,7,3,9
2,7,0,11
1,7,2,10
2,7,3,8
3,6,1,10
2,7,1,10
3,6,3,8
2,7,2,9
2,7,1,10
2,7,2,9
2,7,3,8
2,7,2,9
2,6,2,10
2,6,3,9
2,6,3,9
3,5,1,11
2,6,1,11
2,6,1,11
3,5,1,11
3,5,0,12
2,6,2,10
3,6,2,9
3,6,3,8
2,7,2,9
2,7,1,10
3,6,2,9
3,6,1,10
2,7,1,10
2,7,1,10
3,6,2,9
2,7,0,11
2,7,0,11
2,7,1,10
2,6,1,11
2,6,1,11
3,5,2,10
2,6,1,11
3,5,1,11
3,5,2,10
3,5,0,12
2,6,0,12
3,5,2,10
2,6,1,11
2,6,2,10
2,7,0,11
2,7,1,10
2,7,0,11
2,7,2,9
2,7,1,10
2,7,0,11
3,5,1,11
3,5,1,11
2,6,0,12
2,6,0,12
2,6,0,12
2,6,0,12
3,5,0,12
3,5,1,11
3,5,1,11
3,5,1,11
2,6,2,10
3,5,2,10
3,5,1,11
3,5,1,11
2,5,2,11
2,5,0,13
2,5,3,10
2,5,1,12
2,6,2,10
3,5,0,12
2,5,0,13
2,5,1,12
2,6,0,12
2,6,0,12
2,5,0,13
2,5,1,12
2,5,1,12
2,5,2,11
2,5,1,12
2,5,2,11
2,5,0,13
2,5,2,11
2,5,0,13
2,5,0,13
2,5,1,12
2,5,2,11
2,5,1,12
2,5,1,12
2,5,1,12
2,5,0,13
2,5,0,13
2,5,3,10
2,5,2,11
2,5,1,12
2,5,3,10
2,5,2,11
2,5,0,13
2,5,1,12
2,5,0,13
2,5,1,12
2,5,1,12
2,5,4,9
2,5,1,12
2,5,0,13
2,5,1,12
2,5,0,13
2,5,2,11
2,6,1,11
2,6,0,12
2,5,1,12
2,5,1,12
2,5,0,13
2,5,2,11
2,5,0,13
2,5,0,13
2,5,1,12
2,5,1,12
2,5,0,13
2,5,3,10
2,5,1,12
2,5,3,10
2,5,1,12
2,5,0,13
2,5,1,12
2,5,2,11
2,5,0,13
2,5,1,12
2,5,0,13
2,5,2,11
2,5,2,11
2,5,0,13
2,5,2,11
2,5,1,12
2,5,0,13
2,5,1,12
3,4,1,12
3,4,1,12
2,5,1,12
3,4,0,13
2,5,0,13
3,4,0,13
2,5,0,13
2,5,0,13
2,5,0,13
2,5,1,12
2,5,0,13
3,4,0,13
2,5,0,13
2,5,0,13
3,5,0,12
3,5,1,11
2,5,1,12
2,5,0,13
2,5,1,12
2,6,0,12
3,5,1,11
3,5,1,11
2,6,0,12
2,6,2,10
2,6,2,10
2,6,1,11
2,6,2,10
2,5,1,12
2,5,0,13
2,5,1,12
2,5,1,12
2,5,0,13
2,5,1,12
2,5,1,12
2,5,1,12
2,5,2,11
2,5,1,12
2,5,1,12
2,5,1,12
2,5,0,13
2,5,1,12
2,5,1,12
3,4,1,12
2,5,2,11
2,5,0,13
3,4,1,12
2,5,0,13
2,5,1,12
2,5,2,11
2,5,1,12
2,5,0,13
2,5,0,13
2,5,0,13
2,5,2,11
2,5,2,11
2,5,1,12
2,5,1,12
2,5,0,13
2,5,1,12
2,5,0,13
2,5,0,13
2,5,0,13
2,5,1,12
2,5,0,13
2,5,2,11
2,5,0,13
2,5,3,10
2,5,1,12
2,5,1,12
2,5,0,13
2,5,0,13
2,5,0,13
2,5,2,11
2,5,0,13
2,5,1,12
2,5,0,13
2,5,0,13
2,5,0,13
2,5,2,11
2,5,1,12
2,5,1,12
2,5,0,13
2,5,1,12
2,5,0,13
2,5,2,11
2,5,1,12
2,6,0,12
3,5,1,11
2,6,0,12
2,6,0,12
3,5,1,11
4,4,0,12
2,6,1,11
2,6,0,12
2,6,2,10
2,6,0,12
2,5,0,13
2,5,0,13
2,5,1,12
2,5,0,13
2,5,2,11
2,5,1,12
2,5,0,13
2,5,2,11
2,5,0,13
2,5,0,13
2,5,1,12
2,5,2,11
2,5,1,12
2,5,1,12
2,5,0,13
2,5,2,11
2,5,2,11
2,5,1,12
2,5,1,12
2,5,2,11
2,5,1,12
2,5,1,12
2,5,1,12
2,5,0,13
2,5,2,11
2,5,1,12
2,5,0,13
2,5,1,12
2,5,1,12
2,5,1,12
2,5,1,12
2,5,0,13
2,6,0,12
2,6,1,11
2,6,1,11
2,6,2,10
2,5,1,12
2,5,2,11
2,5,3,10
2,5,1,12
2,5,0,13
2,5,1,12
2,5,2,11
2,5,1,12
2,5,1,12
2,5,2,11
2,5,0,13
2,5,1,12
2,5,0,13
2,5,0,13
2,5,0,13
2,5,0,13
2,5,2,11
2,6,1,11
2,6,2,10
2,6,0,12
2,6,0,12
2,6,0,12
2,5,0,13
2,5,0,13
2,5,1,12
2,5,2,11
2,5,3,10
2,5,2,11
2,5,0,13
2,5,2,11
2,5,2,11
2,5,2,11
2,6,0,12
2,6,0,12
2,6,0,12
3,5,1,11
2,6,0,12
2,6,0,12
2,6,1,11
2,6,0,12
3,5,1,11
2,6,3,9
2,6,0,12
2,6,0,12
2,6,0,12
3,5,0,12
2,6,0,12
3,5,0,12
2,6,1,11
3,5,1,11
2,6,1,11
2,6,1,11
2,6,0,12
2,5,1,12
2,5,0,13
2,5,2,11
2,5,0,13
2,5,2,11
2,5,2,11
2,5,1,12
2,5,0,13
2,5,1,12
2,5,0,13
2,5,1,12
2,5,1,12
2,5,1,12
2,5,0,13
2,5,1,12
2,5,0,13
2,5,2,11
2,5,2,11
2,5,1,12
3,5,1,11
2,6,1,11
2,5,2,11
2,6,0,12
2,6,0,12
2,5,0,13
2,5,3,10
2,5,2,11
2,5,2,11
2,5,2,11
2,5,2,11
2,5,1,12
2,5,1,12
2,5,0,13
2,5,0,13
2,5,0,13
2,5,2,11
2,5,0,13
2,5,1,12
2,5,1,12
2,5,2,11
2,5,1,12
2,5,1,12
2,5,3,10
2,6,3,9
2,7,1,10
2,7,1,10
2,7,0,11
2,7,0,11
3,6,1,10
2,7,0,11
3,6,0,11
3,6,2,9
3,6,0,11
2,6,0,12
2,7,1,10
2,7,0,11
2,6,0,12
2,6,1,11
2,6,1,11
2,6,1,11
2,6,1,11
2,6,2,10
2,6,1,11
2,6,0,12
2,6,0,12
2,6,1,11
2,6,1,11
